date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:53:05	244304/244304	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-tiffany-jones.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-tiffany-jones.jpg	(from https://heliospsych.com/)
00:53:06	300108/300108	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-abby-lewis-2.jpeg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-abby-lewis-2.jpg	(from https://heliospsych.com/)
00:53:06	178950/178950	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-chastity-walker.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-chastity-walker.jpg	(from https://heliospsych.com/)
00:53:07	193642/193642	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kelly-eschenburg.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kelly-eschenburg.jpg	(from https://heliospsych.com/)
00:53:07	188636/188636	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-aaron-teutsch.JPG	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-aaron-teutsch.jpg	(from https://heliospsych.com/)
00:53:08	251410/251410	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-ashley-sfarlea.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-ashley-sfarlea.jpg	(from https://heliospsych.com/)
00:53:08	160970/160970	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-teresa-bentley.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-teresa-bentley.jpg	(from https://heliospsych.com/)
00:53:08	178118/178118	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-daniel-catterall.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-daniel-catterall.jpg	(from https://heliospsych.com/)
00:53:09	106744/106744	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-renea-royal.JPG	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-renea-royal.jpg	(from https://heliospsych.com/)
00:53:09	66466/66466	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kimberly-bernock.JPG	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kimberly-bernock.jpg	(from https://heliospsych.com/)
00:53:09	233195/233195	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-britton-stebbins.JPG	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-britton-stebbins.jpg	(from https://heliospsych.com/)
00:53:10	196045/196045	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-dustin-caza.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-dustin-caza.jpg	(from https://heliospsych.com/)
00:53:10	159818/159818	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-katina-bennett-2.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-katina-bennett-2.jpg	(from https://heliospsych.com/)
00:53:11	238185/238185	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-gary-montgomery.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-gary-montgomery.jpg	(from https://heliospsych.com/)
00:53:11	296590/296590	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kevin-kulhanek.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kevin-kulhanek.jpg	(from https://heliospsych.com/)
00:53:11	215140/215140	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-karen-farrar.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-karen-farrar.jpg	(from https://heliospsych.com/)
00:53:12	232680/232680	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-laura-coppola-3.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-laura-coppola-3.jpg	(from https://heliospsych.com/)
00:53:12	216531/216531	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kristina-huntington-miller.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kristina-huntington-miller.jpg	(from https://heliospsych.com/)
00:53:13	187261/187261	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-michael-sowles.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-michael-sowles.jpg	(from https://heliospsych.com/)
00:53:13	189944/189944	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-nona-moore.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-nona-moore.jpg	(from https://heliospsych.com/)
00:53:13	209197/209197	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-david-gillespie-2.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-david-gillespie-2.jpg	(from https://heliospsych.com/)
00:53:14	226914/226914	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-nataki-am.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-nataki-am.jpg	(from https://heliospsych.com/)
00:53:14	241417/241417	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-chris-k.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-chris-k.jpg	(from https://heliospsych.com/)
00:53:15	124730/124730	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-hyatt-a.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-hyatt-a.jpg	(from https://heliospsych.com/)
00:53:15	284913/284913	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-tina-c.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-tina-c.jpg	(from https://heliospsych.com/)
00:53:15	280998/280998	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-jonatha-n.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-jonatha-n.jpg	(from https://heliospsych.com/)
00:53:16	268715/268715	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kathleen-a.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kathleen-a.jpg	(from https://heliospsych.com/)
00:53:16	203742/203742	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kaazmi-m.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kaazmi-m.jpg	(from https://heliospsych.com/)
00:53:17	195242/195242	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-meghan-m.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-meghan-m.jpg	(from https://heliospsych.com/)
00:53:17	222605/222605	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-elizabeth-baarman.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-elizabeth-baarman.jpg	(from https://heliospsych.com/)
00:53:17	305/305	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jul%202024%2004:53:17%20GMT	https://heliospsych.com/img/head-shot-eva-duboff.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-eva-duboff.48.delayed	(from https://heliospsych.com/)
00:53:18	175087/175087	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-rebecca-hk.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-rebecca-hk.jpg	(from https://heliospsych.com/)
00:53:18	150653/150653	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-joseph-b.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-joseph-b.jpg	(from https://heliospsych.com/)
00:53:19	155176/155176	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-julia-c.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-julia-c.jpg	(from https://heliospsych.com/)
00:53:19	181871/181871	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kelly-b.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kelly-b.jpg	(from https://heliospsych.com/)
00:53:19	209667/209667	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-meagan-k.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-meagan-k.jpg	(from https://heliospsych.com/)
00:53:20	176854/176854	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-renae-l.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-renae-l.jpg	(from https://heliospsych.com/)
00:53:20	175187/175187	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-peggy-r.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-peggy-r.jpg	(from https://heliospsych.com/)
00:53:21	116756/116756	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-shelby-f.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-shelby-f.jpg	(from https://heliospsych.com/)
00:53:21	175955/175955	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-julia-v-2.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-julia-v-2.jpg	(from https://heliospsych.com/)
00:53:21	117929/117929	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-min-l.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-min-l.jpg	(from https://heliospsych.com/)
00:53:22	202280/202280	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-samantha-h.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-samantha-h.jpg	(from https://heliospsych.com/)
00:53:22	139287/139287	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-amanda-s.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-amanda-s.jpg	(from https://heliospsych.com/)
00:53:23	230358/230358	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-clarissa-f.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-clarissa-f.jpg	(from https://heliospsych.com/)
00:53:23	138502/138502	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-jen-m.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-jen-m.jpg	(from https://heliospsych.com/)
00:53:23	248201/248201	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-emily-e.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-emily-e.jpg	(from https://heliospsych.com/)
00:53:24	43940/43940	---M--	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-nusra-n.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-nusra-n.jpg	(from https://heliospsych.com/)
00:53:24	203803/203803	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-kailyn-s.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-kailyn-s.jpg	(from https://heliospsych.com/)
00:53:25	249518/249518	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-rebecca-c.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-rebecca-c.jpg	(from https://heliospsych.com/)
00:53:25	190590/190590	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-anawara-b.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-anawara-b.jpg	(from https://heliospsych.com/)
00:53:25	178315/178315	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/head-shot-jack-f.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/head-shot-jack-f.jpg	(from https://heliospsych.com/)
00:53:26	86709/86709	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/My%20Web%20Sites/test3/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://heliospsych.com/)
00:53:26	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20Web%20Sites/test3/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://heliospsych.com/)
00:53:26	419/419	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f47b4c8143d35993d96da8b16b971971%22	https://maxcdn.bootstrapcdn.com/js/ie10-viewport-bug-workaround.js	C:/My%20Web%20Sites/test3/maxcdn.bootstrapcdn.com/js/ie10-viewport-bug-workaround.js	(from https://heliospsych.com/)
00:53:27	6130/6130	---MC-	200	added ('OK')	application/javascript	etag:%22-Gs6sA%22	https://heliospsych.com/js/main.js?ver=7	C:/My%20Web%20Sites/test3/heliospsych.com/js/main0e7e.js	(from https://heliospsych.com/)
00:53:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2004:53:26%20GMT	https://challenges.cloudflare.com/turnstile/v0/api.js?onload=onloadTurnstileCallback	C:/My%20Web%20Sites/test3/challenges.cloudflare.com/turnstile/v0/api.6181e3.delayed	(from https://heliospsych.com/)
00:53:28	42691/42691	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Jun%202024%2013:08:16%20GMT	https://challenges.cloudflare.com/turnstile/v0/g/d2a97f6b6ec9/api.js	C:/My%20Web%20Sites/test3/challenges.cloudflare.com/turnstile/v0/g/d2a97f6b6ec9/api.js	(from https://heliospsych.com/)
00:53:28	99210/99210	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/headerbg.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/headerbg.jpg	(from https://heliospsych.com/css/main.css?ver=4)
00:53:28	3993/3993	---MC-	200	added ('OK')	image/png	etag:%22-Gs6sA%22	https://heliospsych.com/mstile-144x144.png	C:/My%20Web%20Sites/test3/heliospsych.com/mstile-144x144.png	(from https://heliospsych.com/insurance.html)
00:53:29	6130/6130	---MC-	200	added ('OK')	application/javascript	etag:%22-Gs6sA%22	https://heliospsych.com/js/main.js?ver=4	C:/My%20Web%20Sites/test3/heliospsych.com/js/main7dd3.js	(from https://heliospsych.com/insurance.html)
00:53:29	11843/11843	---MC-	200	added ('OK')	image/jpeg	etag:%22-Gs6sA%22	https://heliospsych.com/img/habits.jpg	C:/My%20Web%20Sites/test3/heliospsych.com/img/habits.jpg	(from https://heliospsych.com/blog.html)
